group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,reference_group,direction
siPRRX1/mmMYOD1_high_G1S,ID3,7.5020003,0.3434296,6.28512039828544e-14,6.343300626608252e-13,0.849624060150376,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ATXN1L,7.5019875,1.337624,6.28574441270875e-14,6.343300626608252e-13,0.3039742212674543,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,RAPGEF6,7.5012717,1.4833642,6.320159166362873e-14,6.375470073559465e-13,0.284640171858217,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,PPP4R2,7.5002832,0.6897278,6.368019107066834e-14,6.421171112454871e-13,0.5510204081632653,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,CNIH3,7.4988,2.2792916,6.440477803022894e-14,6.49162961228878e-13,0.2083780880773362,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,CEP128,7.49651,1.7667925,6.553938344175779e-14,6.603342530571329e-13,0.24704618689581095,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,TMEM60,7.491579,0.6430445,6.804978655190337e-14,6.853527200305522e-13,0.5531686358754028,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,SLC25A28,7.489016,0.99702805,6.939176186843987e-14,6.985882180409282e-13,0.3866809881847476,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ESM1,7.4879885,3.6698008,6.993719262300172e-14,7.035155229106434e-13,0.17508055853920515,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ENSG00000286811,7.4831877,4.951319,7.254116751643476e-14,7.29125782941189e-13,0.16541353383458646,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,SLC2A13,7.474588,2.5334284,7.744611983257905e-14,7.78115193583785e-13,0.21160042964554243,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,FIGN,7.4737425,2.1912065,7.794570380906431e-14,7.828216008449913e-13,0.22126745435016112,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,TLK1,7.473677,0.7670059,7.798426429291216e-14,7.82895962106391e-13,0.4640171858216971,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,SUPT3H,7.4679136,0.9559596,8.147620140669246e-14,8.172989975837797e-13,0.39097744360902253,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,SLC7A14-AS1,7.4671464,5.3807793,8.195271486099142e-14,8.217509253898613e-13,0.16433941997851773,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,PXN,7.46647,0.9021498,8.237496323255894e-14,8.256553953361552e-13,0.43823845327604727,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,LYN,7.464323,1.7318907,8.372899792287707e-14,8.388924480885387e-13,0.24489795918367346,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,FOXP1,7.4636984,0.7350801,8.412699033387141e-14,8.425440466757755e-13,0.5574650912996778,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,RAB5A,7.460719,0.8323397,8.60514895786094e-14,8.614748327216324e-13,0.4607948442534909,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ATAD2B,7.459067,1.3825858,8.713737446674253e-14,8.719983853446063e-13,0.2900107411385607,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,RHOB,7.4560876,1.1682385,8.912952973192708e-14,8.915791493247865e-13,0.3716433941997852,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ENSG00000289196,7.454227,5.0324855,9.039617383429557e-14,9.038897955066371e-13,0.16433941997851773,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,TTC26,7.4501157,2.5545764,9.325827046002734e-14,9.321375577245691e-13,0.23308270676691728,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,SNPH,7.4425178,4.4864283,9.878401419342315e-14,9.869760272971519e-13,0.17185821697099893,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,UCHL3,7.441282,0.61682343,9.971282191844193e-14,9.954643580320257e-13,0.5531686358754028,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,TJP2,7.4407096,1.6735797,1.0014590966927614e-13,9.99390952410473e-13,0.2577873254564984,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,GLRX2,7.4390965,0.48367065,1.0137640091990867e-13,1.011268837759216e-12,0.6981740064446831,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,HMGXB4,7.437366,0.55962676,1.0271271960706977e-13,1.0241925469390672e-12,0.60687432867884,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ITGA3,7.4351153,0.8955523,1.044768712861908e-13,1.0409575026484546e-12,0.40816326530612246,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,PHTF1,7.420661,0.90594095,1.165373107260253e-13,1.1597423936330943e-12,0.3963480128893663,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,SLC25A37,7.420479,1.081055,1.166976974646283e-13,1.1608787576766348e-12,0.3877551020408163,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,TRAF3,7.4175386,1.2918122,1.1931701473787321e-13,1.1859960230748728e-12,0.31901181525241673,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,UBASH3B,7.4161205,1.574058,1.2060088192804356e-13,1.1982834958829097e-12,0.26745435016111707,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ZNF593,7.415548,0.46447048,1.2112297783719759e-13,1.2029953308668382e-12,0.686358754027927,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,RXFP1,7.410162,3.4771411,1.2614547157047743e-13,1.2518891823155439e-12,0.17937701396348013,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,MAST4,7.4045935,2.8280625,1.315529094128794e-13,1.3045230890792556e-12,0.19226638023630505,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ENSG00000290737,7.402759,2.2088132,1.3338372353497573e-13,1.322156293880422e-12,0.21482277121374865,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,B3GALT1,7.4018483,3.4823134,1.3430191580290155e-13,1.3307328628924725e-12,0.17830290010741137,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ENSG00000291130,7.3973727,1.9165425,1.38905211331906e-13,1.3758021877603996e-12,0.22448979591836735,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ENSG00000259048,7.3931184,7.1523476,1.434245951684322e-13,1.42000521173852e-12,0.15789473684210525,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,POLR3C,7.389983,1.1657703,1.468475755732702e-13,1.4516073481530818e-12,0.32653061224489793,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,CH25H,7.387524,3.7995358,1.4958803297410566e-13,1.4781156478856967e-12,0.18045112781954886,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,CWC22,7.3868995,0.6659714,1.5029198594621162e-13,1.484487823449845e-12,0.5392051557465092,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ZNF330,7.383868,0.8368874,1.537556082407519e-13,1.518102524115369e-12,0.45864661654135336,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,CFAP20DC,7.3833346,2.273977,1.543731495829319e-13,1.5236011401099422e-12,0.21374865735767992,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,LINC02334,7.3806286,2.4003549,1.5754378118392096e-13,1.5542835231996724e-12,0.20945220193340494,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,CBFA2T2,7.378352,1.3444725,1.602608743213637e-13,1.580469093385882e-12,0.3007518796992481,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,C2orf49,7.374488,0.8026843,1.6497792470235607e-13,1.626349663366341e-12,0.505907626208378,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,CDC14A,7.370351,2.72234,1.7017975215635214e-13,1.676313920887815e-12,0.19978517722878625,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,EPS8,7.3698435,0.58653384,1.708287026371775e-13,1.6820468808256254e-12,0.6058002148227712,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,APOBEC3F,7.3692837,0.8466632,1.7154703056630012e-13,1.688458199792397e-12,0.4221267454350161,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ARMCX1,7.366656,0.8454058,1.7496141441106664e-13,1.7208842672748226e-12,0.43609022556390975,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ENSG00000289100,7.3636765,1.1096326,1.7891296975259666e-13,1.7588908857367952e-12,0.3372717508055854,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,SLC38A6,7.361478,1.0442789,1.818852879797548e-13,1.786713649865238e-12,0.3609022556390977,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,HSPA9,7.3504324,0.48430932,1.9756701552801288e-13,1.9384865154970355e-12,0.728249194414608,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,PHF5A,7.347414,0.7288998,2.0207850222451833e-13,1.9812050737017935e-12,0.46294307196562834,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,PUS7,7.3455143,1.4012855,2.0496935404382887e-13,2.0087636226261044e-12,0.2878625134264232,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,RIPK1,7.340206,1.0357165,2.1326503229650055e-13,2.0868083066769727e-12,0.3673469387755102,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,DISC1,7.340206,1.7319592,2.1326503229650055e-13,2.0868083066769727e-12,0.23845327604726102,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,MRPL13,7.3370967,0.35124743,2.1827678588040343e-13,2.135017156715756e-12,0.7851772287862513,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,AKAP12,7.334937,0.8783034,2.218256574421119e-13,2.1688852607803066e-12,0.5177228786251342,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,POLQ,7.3327513,1.9863094,2.2547498411236106e-13,2.2037088295509173e-12,0.22341568206229862,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,TCF7L1,7.3279896,2.143797,2.3363071573852564e-13,2.282532124835798e-12,0.22878625134264233,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ZNF611,7.3248153,1.2051084,2.392281474128285e-13,2.3354020544636967e-12,0.3071965628356606,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,RRP8,7.3240085,1.0300108,2.406713070989218e-13,2.348578098944352e-12,0.3694951664876477,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,USP54,7.3235793,2.3122518,2.414429242673847e-13,2.3551932457262587e-12,0.21374865735767992,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,CCNY,7.3229027,1.0231327,2.426637401720157e-13,2.3661833383944163e-12,0.3694951664876477,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,KDM4C,7.3220572,1.5952468,2.4419828975392654e-13,2.3802228956309796e-12,0.25993555316863587,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,DCBLD1,7.31913,1.176545,2.495841611316798e-13,2.4317761926781116e-12,0.3383458646616541,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,CLK1,7.3136654,1.5865768,2.5995177328206455e-13,2.531809363965782e-12,0.27175080558539205,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,GNG12-AS1,7.3129888,2.2201078,2.612644533463323e-13,2.5436083625287245e-12,0.21052631578947367,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,EZH2,7.31174,1.2347122,2.637049906647539e-13,2.5653809544808118e-12,0.32653061224489793,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,PLSCR2,7.3109336,7.8913355,2.65293057679882e-13,2.579831251308078e-12,0.15467239527389903,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,TNS3,7.3096714,0.72651017,2.6779647779240975e-13,2.603168237511672e-12,0.49194414607948445,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,AIM2,7.3073425,3.1906104,2.724772558044116e-13,2.645598332246235e-12,0.17830290010741137,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,NAA16,7.3025937,1.3222135,2.8227223595752136e-13,2.739643393256314e-12,0.3050483351235231,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,PISD,7.2974286,1.7322829,2.933187546931979e-13,2.8432901344627477e-12,0.25241675617615467,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,EFL1,7.2967134,1.4140512,2.948822362072126e-13,2.856515355210038e-12,0.2889366272824919,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,SURF6,7.289571,0.97087485,3.109441856988546e-13,3.0097864014795137e-12,0.3727175080558539,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,TM4SF1,7.277263,2.100209,3.406604311412463e-13,3.2936188202067093e-12,0.21482277121374865,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,DNAI4,7.2702637,2.021269,3.5878650447075357e-13,3.4662004168939238e-12,0.2158968850698174,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,BBC3,7.260038,2.6087253,3.8698247460746513e-13,3.7357263242168205e-12,0.2083780880773362,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,COX10,7.2511907,1.1777374,4.131232414201576e-13,3.981956582434109e-12,0.317937701396348,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,IRAK2,7.248966,3.657435,4.199651002087074e-13,4.0447999379242615e-12,0.17293233082706766,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,MIR29B2CHG,7.2485886,2.906488,4.2113639875622303e-13,4.054526983887499e-12,0.1836734693877551,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,GPD2,7.2481985,1.4366907,4.2235146254662746e-13,4.064667771302817e-12,0.2889366272824919,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ADGRG6,7.2463512,1.7349793,4.2814963431333136e-13,4.1188912752777145e-12,0.24704618689581095,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,LINC01829,7.246039,2.8723788,4.291372986674266e-13,4.126812874441292e-12,0.18474758324382384,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,HLA-B,7.2434626,0.1709109,4.373713506854173e-13,4.204386878356222e-12,0.9752953813104189,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,PDE8A,7.238168,1.3002617,4.547870961988317e-13,4.37013007773776e-12,0.29860365198711064,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ZZEF1,7.2380896,1.5148529,4.550488660618191e-13,4.370973970336924e-12,0.2653061224489796,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ENSG00000235070,7.2358,6.656029,4.627936135960031e-13,4.443667528635982e-12,0.15467239527389903,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,MED10,7.233042,0.5999473,4.722944974944311e-13,4.53316124256687e-12,0.5703544575725027,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,NECAP2,7.2292166,0.86425924,4.857878948587895e-13,4.66089279190976e-12,0.41997851772287864,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,EIF5B,7.2264066,0.21489768,4.959419090280545e-13,4.7546845822422566e-12,0.9312567132116004,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,RAD52,7.2222304,1.7841644,5.114179708037542e-13,4.901186411272591e-12,0.23845327604726102,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,STAT1,7.219394,0.13807349,5.221975368651814e-13,5.002584714581883e-12,0.9785177228786252,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ZSWIM4,7.2107034,2.1716044,5.566365302694724e-13,5.3264138357240294e-12,0.21374865735767992,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,DGLUCY,7.204797,0.986542,5.813054870219342e-13,5.559828310238846e-12,0.3716433941997852,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,SMG1,7.2047577,0.85747266,5.814720152542059e-13,5.559828310238846e-12,0.41568206229860366,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,TSPAN5,7.2031183,0.7447493,5.885086529823801e-13,5.6249697345535365e-12,0.4532760472610097,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ELF1,7.20291,0.4383585,5.894081546835158e-13,5.631425137219537e-12,0.7271750805585392,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,WDR37,7.1979795,1.5488409,6.111141701979756e-13,5.8365932606365375e-12,0.25671321160042965,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,FOXN3,7.195247,0.9491266,6.234771452303476e-13,5.9490211850935445e-12,0.38882921589688507,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,AZI2,7.195221,0.48269892,6.235960602330625e-13,5.9490211850935445e-12,0.6745435016111708,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,FEM1C,7.1943107,1.7017485,6.277721418636043e-13,5.986587620777475e-12,0.2545649838882922,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,FJX1,7.187324,1.8949473,6.607349178795635e-13,6.293763084335737e-12,0.22986036519871106,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,MKI67,7.184852,1.1793246,6.727999361039618e-13,6.4062587322547745e-12,0.31364124597207305,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,CDC73,7.183642,0.57228327,6.787840199617184e-13,6.460789717271992e-12,0.5585392051557465,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,COPS2,7.18117,0.3611739,6.911724337704849e-13,6.576213902228226e-12,0.8141783029001074,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,COA6,7.1799083,0.5241501,6.975823521575259e-13,6.632179093838181e-12,0.6638023630504833,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,IPO9,7.1688237,1.0025578,7.564496529972156e-13,7.186414699627234e-12,0.359828141783029,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,HMGB2,7.1686025,0.68190825,7.576725154281818e-13,7.1953117791683115e-12,0.5725026852846402,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,TNFRSF10D,7.165168,1.9105283,7.76913776332271e-13,7.375250990433436e-12,0.23845327604726102,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,IDH3B,7.160601,1.0456362,8.032403024938962e-13,7.622289396173196e-12,0.3276047261009667,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,NUP85,7.1519494,1.7226605,8.555409889434492e-13,8.112465649121129e-12,0.29860365198711064,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,R3HDM1,7.1485147,0.7757196,8.772183452115638e-13,8.311743053724048e-12,0.44038668098818473,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,CEMIP2,7.1475782,0.93892634,8.832233204858767e-13,8.365486467082213e-12,0.4113856068743287,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,PLEKHB2,7.1459255,0.80378145,8.939139279095224e-13,8.463552818579683e-12,0.42320085929108486,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,FRAS1,7.141671,1.3084123,9.220280727781478e-13,8.726448743039284e-12,0.2996777658431794,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,LINC00511,7.1352835,1.5403337,9.658793150908558e-13,9.138032917772223e-12,0.2824919441460795,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,DAXX,7.129715,0.87891793,1.005769037538975e-12,9.50826349709532e-12,0.4038668098818475,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,BLOC1S2,7.1246934,0.6565371,1.043128052975278e-12,9.85403071998601e-12,0.5359828141783028,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,CDC37,7.1196585,0.24482311,1.081950077077483e-12,1.0213088481143123e-11,0.8571428571428571,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,CCDC12,7.1190076,0.6745933,1.0870681432572107e-12,1.0257547241369578e-11,0.5198711063372717,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ADAM17,7.1185393,1.3269823,1.0907678547273558e-12,1.0288594089185058e-11,0.2814178302900107,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,TTLL5,7.11664,1.2877091,1.105899328192732e-12,1.0427406498621753e-11,0.2857142857142857,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,NR2F2-AS1,7.115534,0.99670225,1.1148034195989426e-12,1.0507419477750274e-11,0.3684210526315789,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,MMS22L,7.112971,1.6335081,1.135711311379936e-12,1.0696459457404435e-11,0.24812030075187969,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ENSG00000285976,7.1084824,0.8544134,1.173257514280836e-12,1.104594035925397e-11,0.4317937701396348,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ZNF138,7.1073637,2.0348723,1.1828049100695335e-12,1.1131656097463385e-11,0.2083780880773362,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,SNX2,7.106648,0.74774736,1.1889507281354452e-12,1.1185306588014776e-11,0.4597207303974221,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,PHC2,7.1058674,1.3913145,1.1956909968395902e-12,1.1244507248722015e-11,0.2771213748657358,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ENSG00000250195,7.1049175,4.051063,1.203942233213441e-12,1.1317867727716927e-11,0.16326530612244897,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,PDE1C,7.1047487,0.8529609,1.205417481086697e-12,1.1327498303944099e-11,0.42105263157894735,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,NDUFV3,7.100989,0.42915806,1.2386752425145484e-12,1.1635675324824513e-11,0.7035445757250268,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,CUL3,7.0984645,0.8667477,1.2615038746487468e-12,1.1845691091993165e-11,0.4038668098818475,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,CTIF,7.092064,1.0589459,1.321266450934745e-12,1.2402235106121881e-11,0.3748657357679914,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,OGFR,7.0919857,0.6999598,1.3220121420823994e-12,1.2404600861182426e-11,0.4940923737916219,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,RTTN,7.088265,1.4036636,1.3580397790820923e-12,1.273314312267717e-11,0.2620837808807734,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,MEG8,7.0857277,0.5120666,1.3831546099637094e-12,1.2963785542397647e-11,0.6573576799140709,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ENSG00000288781,7.082163,4.625238,1.4192157864817042e-12,1.3296813677372209e-11,0.16004296455424274,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,NSUN6,7.0765295,1.6348399,1.4780918413141628e-12,1.3843269395654968e-11,0.34049409237379163,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,CROCCP2,7.0663166,1.5220557,1.5910014990170641e-12,1.4884097418950405e-11,0.2631578947368421,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ATAD5,7.0651717,1.304906,1.6041745452296848e-12,1.500174840808765e-11,0.28678839957035446,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,CINP,7.064534,0.6925481,1.6115558541699306e-12,1.505956694071477e-11,0.4715359828141783,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,TBCE,7.0621405,1.4449525,1.639572090513478e-12,1.5315675646997278e-11,0.25671321160042965,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,TAF1,7.0569754,1.190102,1.7016577919502226e-12,1.5889727609113786e-11,0.31149301825993553,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,CKAP2,7.056442,0.6778903,1.7081995632951763e-12,1.5944888048469982e-11,0.49516648764769067,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,DUSP3,7.0558953,1.1698627,1.7149264704426753e-12,1.599579522987511e-11,0.322234156820623,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,BNC2,7.055258,0.63400483,1.7228073788731202e-12,1.606334093370084e-11,0.5853920515574651,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,UTP20,7.054282,1.1132705,1.7349388501919465e-12,1.6164458074758335e-11,0.322234156820623,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,NFASC,7.053853,1.4568965,1.7403032095921425e-12,1.6208428113651355e-11,0.26100966702470463,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,SCLT1,7.0535536,0.7881023,1.7440516244466967e-12,1.6237320940754573e-11,0.4178302900107411,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,MTHFD1L,7.052916,0.63838434,1.7520638083443059e-12,1.630587384299101e-11,0.5832438238453276,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ZNF655,7.048493,0.9618922,1.808661737531408e-12,1.682637991139919e-11,0.37056928034371645,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,CTSC,7.047725,0.42475447,1.8186641129561513e-12,1.6913172402058538e-11,0.8625134264232008,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,PRICKLE2,7.047387,1.5794795,1.823089145815751e-12,1.6948051815041876e-11,0.25671321160042965,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,APTR,7.039906,1.6179519,1.9236948990795716e-12,1.7870094426643796e-11,0.24060150375939848,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ENSG00000285184,7.0356126,1.9234651,1.9838728025355955e-12,1.8408698590145658e-11,0.21911922663802363,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,MTERF1,7.032399,1.2843441,2.030119644040057e-12,1.8830877229766906e-11,0.28678839957035446,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,SF3B4,7.029992,0.76244354,2.065449007492958e-12,1.9151513896783413e-11,0.439312567132116,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,MYO19,7.029732,1.3443569,2.0693043306339338e-12,1.9180184146134078e-11,0.2889366272824919,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,AGAP1,7.023045,1.429985,2.1708439912141762e-12,2.009910383612005e-11,0.2728249194414608,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,OXR1,7.0198445,0.8248885,2.2211544734494562e-12,2.055733687250016e-11,0.4414607948442535,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,MFAP1,7.0140157,0.5546073,2.315731166519255e-12,2.1424776418371074e-11,0.6433941997851772,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ENSG00000255910,7.0082655,8.791013,2.412908126898591e-12,2.2315625841997716e-11,0.14822771213748656,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,PRR14L,7.008148,1.0819712,2.4149278227185063e-12,2.232608768553003e-11,0.32653061224489793,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ENSG00000289956,7.0043235,2.859028,2.481824070842741e-12,2.2927674725050144e-11,0.18152524167561762,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,DCLK2,7.0033083,0.9831278,2.4998749801478943e-12,2.3077464548551172e-11,0.41568206229860366,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ZNF841,6.997194,2.6512237,2.611400490491265e-12,2.4089306727263034e-11,0.18259935553168635,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,PPP1R18,6.995867,0.8044923,2.636240671138311e-12,2.4309524985087515e-11,0.42857142857142855,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,EIF4A2,6.9943185,0.48580393,2.665513853018743e-12,2.4570444643673873e-11,0.7379162191192267,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,SLC10A7,6.991925,1.454446,2.71140518993383e-12,2.4975142819889033e-11,0.2534908700322234,Control_G1S,up
siPRRX1/mmMYOD1_high_G1S,ZNF804A,6.989895,1.4898059,2.7509192990703804e-12,2.532982782962276e-11,0.26852846401718583,Control_G1S,up
