group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,abs_lfc,gene_type,is_tf,direction,reference,DE_rank
mmMYOD1_G1S,ETV7,11.9222765,1.7944311,9.059864967444982e-33,1.0773221352201732e-31,0.3024948024948025,1.7944311,protein_coding,True,up,Control_G1S,52
mmMYOD1_G1S,MEIS1,16.518438,1.7922332,2.7030437632784276e-61,5.494876828166162e-60,0.4194386694386694,1.7922332,protein_coding,True,up,Control_G1S,53
mmMYOD1_G1S,SETDB2,13.108852,1.7870358,2.9299841562107658e-39,3.9665291976805874e-38,0.33264033264033266,1.7870358,protein_coding,True,up,Control_G1S,54
mmMYOD1_G1S,RFX7,18.24677,1.7556044,2.195100124593029e-74,5.380886412734092e-73,0.4708939708939709,1.7556044,protein_coding,True,up,Control_G1S,55
mmMYOD1_G1S,AKAP8L,15.716831,1.7496597,1.1598184390920138e-55,2.1443412877576112e-54,0.3991683991683992,1.7496597,protein_coding,True,up,Control_G1S,56
mmMYOD1_G1S,ZBTB21,11.607522,1.7455957,3.773923874751445e-31,4.3082058735576925e-30,0.30509355509355507,1.7455957,protein_coding,True,up,Control_G1S,57
mmMYOD1_G1S,RUNX2,10.807489,1.739581,3.1723369436976127e-27,3.2842248886422014e-26,0.28326403326403327,1.739581,protein_coding,True,up,Control_G1S,58
mmMYOD1_G1S,DMTF1,15.097655,1.7309564,1.6779586712415468e-51,2.8817764575266646e-50,0.3866943866943867,1.7309564,protein_coding,True,up,Control_G1S,59
mmMYOD1_G1S,NCOA1,16.347279,1.7277294,4.5484291503744194e-60,9.055771064366692e-59,0.42567567567567566,1.7277294,protein_coding,True,up,Control_G1S,60
mmMYOD1_G1S,PRDM1,12.462036,1.6902845,1.202602691364296e-35,1.5176592276855498e-34,0.3404365904365904,1.6902845,protein_coding,True,up,Control_G1S,61
mmMYOD1_G1S,RLF,11.884015,1.6831105,1.433136340072307e-32,1.6937433528060575e-31,0.3206860706860707,1.6831105,protein_coding,True,up,Control_G1S,62
mmMYOD1_G1S,MYSM1,15.200943,1.6661198,3.4856737894536006e-52,6.060971600955791e-51,0.40384615384615385,1.6661198,protein_coding,True,up,Control_G1S,63
mmMYOD1_G1S,GATAD2A,14.165152,1.646475,1.5054207449881292e-45,2.326273163503797e-44,0.37422037422037424,1.646475,protein_coding,True,up,Control_G1S,64
mmMYOD1_G1S,RFX3,10.129553,1.6366893,4.085120342306509e-24,3.8572992754901667e-23,0.27286902286902287,1.6366893,protein_coding,True,up,Control_G1S,65
mmMYOD1_G1S,ZNF804A,10.036638,1.6313881,1.0519822786925672e-23,9.760748424826234e-23,0.27806652806652804,1.6313881,protein_coding,True,up,Control_G1S,66
mmMYOD1_G1S,NFIX,-26.6849,-1.6226566,7.047052970905524e-157,4.051813568580599e-155,0.3180873180873181,1.6226566,protein_coding,True,down,Control_G1S,67
mmMYOD1_G1S,PBX1,-26.979254,-1.6193119,2.5890835012579724e-160,1.5415476789717492e-158,0.35654885654885654,1.6193119,protein_coding,True,down,Control_G1S,68
mmMYOD1_G1S,KLF12,19.707241,1.6157964,1.868800541785907e-86,5.335850274194624e-85,0.5358627858627859,1.6157964,protein_coding,True,up,Control_G1S,69
mmMYOD1_G1S,RREB1,14.498904,1.6139158,1.2309975609640447e-47,1.9713221616814905e-46,0.39553014553014554,1.6139158,protein_coding,True,up,Control_G1S,70
mmMYOD1_G1S,BACH1,27.217024,1.5774359,4.084397489132172e-163,2.4788543795153373e-161,0.7453222453222453,1.5774359,protein_coding,True,up,Control_G1S,71
mmMYOD1_G1S,RFX8,10.489281,1.575307,9.676264608482331e-26,9.58698046343561e-25,0.2920997920997921,1.575307,protein_coding,True,up,Control_G1S,72
mmMYOD1_G1S,TERF2,9.478333,1.5578454,2.583759625277551e-21,2.2286146359328442e-20,0.262993762993763,1.5578454,protein_coding,True,up,Control_G1S,73
mmMYOD1_G1S,ZNF431,9.700247,1.5546132,3.007691621545599e-22,2.6675347576051787e-21,0.27702702702702703,1.5546132,protein_coding,True,up,Control_G1S,74
mmMYOD1_G1S,ZNF721,16.062243,1.5328834,4.692697913680281e-58,9.04901978350965e-57,0.4506237006237006,1.5328834,protein_coding,True,up,Control_G1S,75
mmMYOD1_G1S,IRF9,23.872334,1.5191804,5.937645141182794e-126,2.572228824437222e-124,0.6611226611226612,1.5191804,protein_coding,True,up,Control_G1S,76
mmMYOD1_G1S,TGIF1,16.313759,1.5081395,7.879080401990108e-60,1.5625080835075255e-58,0.4984407484407484,1.5081395,protein_coding,True,up,Control_G1S,77
mmMYOD1_G1S,POU2F1,9.031753,1.4988644,1.6894413599094643e-19,1.3733064901030477e-18,0.2624740124740125,1.4988644,protein_coding,True,up,Control_G1S,78
mmMYOD1_G1S,ZFY,8.802814,1.4964765,1.3342816469829629e-18,1.0512750286012519e-17,0.2505197505197505,1.4964765,protein_coding,True,up,Control_G1S,79
mmMYOD1_G1S,IRF7,20.917227,1.476702,3.7318799806917505e-97,1.225715246991646e-95,0.6065488565488566,1.476702,protein_coding,True,up,Control_G1S,80
mmMYOD1_G1S,AEBP2,11.552564,1.4758948,7.165080125312121e-31,8.113105147750895e-30,0.3685031185031185,1.4758948,protein_coding,True,up,Control_G1S,81
mmMYOD1_G1S,LCOR,15.569848,1.4736097,1.1668466880360038e-54,2.119898039305324e-53,0.448024948024948,1.4736097,protein_coding,True,up,Control_G1S,82
mmMYOD1_G1S,REL,10.088884,1.4688714,6.186863678120833e-24,5.804747452444513e-23,0.31444906444906445,1.4688714,protein_coding,True,up,Control_G1S,83
mmMYOD1_G1S,ASH1L,27.200977,1.4652151,6.32412637035313e-163,3.828915642927536e-161,0.7572765072765073,1.4652151,protein_coding,True,up,Control_G1S,84
mmMYOD1_G1S,ZNF791,12.022233,1.4611136,2.7153214609491434e-33,3.25657121851113e-32,0.3497920997920998,1.4611136,protein_coding,True,up,Control_G1S,85
mmMYOD1_G1S,GPBP1L1,14.566661,1.4482732,4.5772580487267147e-48,7.391271576626442e-47,0.4235966735966736,1.4482732,protein_coding,True,up,Control_G1S,86
mmMYOD1_G1S,BAZ2B,21.73386,1.4459257,9.819177482724696e-105,3.5094829791029975e-103,0.6314968814968815,1.4459257,protein_coding,True,up,Control_G1S,87
mmMYOD1_G1S,HDX,11.821017,1.4381272,3.0398242238954414e-32,3.570763134623509e-31,0.35446985446985446,1.4381272,protein_coding,True,up,Control_G1S,88
mmMYOD1_G1S,ZNF131,23.19189,1.4309052,5.497482180276672e-119,2.2644219223218308e-117,0.66008316008316,1.4309052,protein_coding,True,up,Control_G1S,89
mmMYOD1_G1S,EPAS1,-26.861774,-1.4230398,6.145209240715637e-159,3.6245194221178666e-157,0.4371101871101871,1.4230398,protein_coding,True,down,Control_G1S,90
mmMYOD1_G1S,ETS1,21.851282,1.4224702,7.558250488608386e-106,2.7443439563117673e-104,0.6761954261954262,1.4224702,protein_coding,True,up,Control_G1S,91
mmMYOD1_G1S,KLF6,22.561096,1.412644,1.0450134300397183e-112,4.0771750688164535e-111,0.722972972972973,1.412644,protein_coding,True,up,Control_G1S,92
