group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,abs_lfc,gene_type,is_tf,direction,reference,DE_rank
mmMYOD1_G2M,KLF12,7.959982,1.29202,1.720645728876414e-15,3.1350938784444365e-14,0.540785498489426,1.29202,protein_coding,True,up,Control_G2M,111
mmMYOD1_G2M,MEF2A,9.452582,1.2846067,3.305720116656011e-21,8.571674267399271e-20,0.5861027190332326,1.2846067,protein_coding,True,up,Control_G2M,112
mmMYOD1_G2M,PBX1,-11.546345,-1.2803103,7.702708848618008e-31,3.131687095960778e-29,0.38972809667673713,1.2803103,protein_coding,True,down,Control_G2M,113
mmMYOD1_G2M,ZNF761,3.7645175,1.278518,0.00016687091601834902,0.0010563866555497702,0.2537764350453172,1.278518,protein_coding,True,up,Control_G2M,114
mmMYOD1_G2M,MYSM1,6.300166,1.2759675,2.973267932708555e-10,3.676492621911178e-09,0.4259818731117825,1.2759675,protein_coding,True,up,Control_G2M,115
mmMYOD1_G2M,TCF20,4.3911037,1.2652255,1.1277665609966475e-05,8.403399351008827e-05,0.2990936555891239,1.2652255,protein_coding,True,up,Control_G2M,116
mmMYOD1_G2M,FOXK2,4.104917,1.2635957,4.044596511314245e-05,0.00027995738827350336,0.2719033232628399,1.2635957,protein_coding,True,up,Control_G2M,117
mmMYOD1_G2M,ZNF37A,6.099193,1.261776,1.0660524711973533e-09,1.2540091007165122e-08,0.40483383685800606,1.261776,protein_coding,True,up,Control_G2M,118
mmMYOD1_G2M,MYC,5.4349394,1.2533959,5.481502260101676e-08,5.482811536119216e-07,0.43202416918429004,1.2533959,protein_coding,True,up,Control_G2M,119
mmMYOD1_G2M,ZFY,3.583666,1.2054472,0.0003388051629276528,0.0020358217822882456,0.2537764350453172,1.2054472,protein_coding,True,up,Control_G2M,120
mmMYOD1_G2M,KIN,11.129459,1.2038691,9.018102043398507e-29,3.3668474285650946e-27,0.7009063444108762,1.2038691,protein_coding,True,up,Control_G2M,121
mmMYOD1_G2M,CREB3L1,-11.97308,-1.1948477,4.916926318260473e-33,2.152311684191858e-31,0.459214501510574,1.1948477,protein_coding,True,down,Control_G2M,122
mmMYOD1_G2M,PHF21A,6.516897,1.1926914,7.177665941056351e-11,9.243774189389127e-10,0.4501510574018127,1.1926914,protein_coding,True,up,Control_G2M,123
mmMYOD1_G2M,SP140L,11.116096,1.1860565,1.0475717284128408e-28,3.905235496750895e-27,0.7250755287009063,1.1860565,protein_coding,True,up,Control_G2M,124
mmMYOD1_G2M,LCOR,7.5078835,1.1765407,6.009102224667769e-14,9.848969504044512e-13,0.5045317220543807,1.1765407,protein_coding,True,up,Control_G2M,125
mmMYOD1_G2M,CREM,7.015572,1.1685416,2.2901001034398093e-12,3.3318503299958686e-11,0.525679758308157,1.1685416,protein_coding,True,up,Control_G2M,126
mmMYOD1_G2M,FOSL1,13.462044,1.1649588,2.615799235817357e-41,1.60303833168651e-39,0.8368580060422961,1.1649588,protein_coding,True,up,Control_G2M,127
mmMYOD1_G2M,ZNF124,3.7414565,1.1632555,0.00018295677070956785,0.00115327943322845,0.2990936555891239,1.1632555,protein_coding,True,up,Control_G2M,128
mmMYOD1_G2M,IRF9,10.4936905,1.1603737,9.234889304515866e-26,2.9978789233238455e-24,0.7129909365558912,1.1603737,protein_coding,True,up,Control_G2M,129
mmMYOD1_G2M,JUN,7.2749705,1.1603575,3.4649658155540517e-13,5.394097340868098e-12,0.7039274924471299,1.1603575,protein_coding,True,up,Control_G2M,130
mmMYOD1_G2M,HMGA2,12.894034,1.1600988,4.863178185593676e-38,2.605377720495239e-36,0.8761329305135952,1.1600988,protein_coding,True,up,Control_G2M,131
mmMYOD1_G2M,FAM200B,8.512779,1.1452847,1.6981361402561643e-17,3.5585795379546605e-16,0.6374622356495468,1.1452847,protein_coding,True,up,Control_G2M,132
mmMYOD1_G2M,FLI1,3.5945451,1.1416032,0.00032495890932868936,0.001958953348318774,0.2628398791540785,1.1416032,protein_coding,True,up,Control_G2M,133
mmMYOD1_G2M,BAZ2A,6.334682,1.1340504,2.378314972166215e-10,2.962694198842257e-09,0.44410876132930516,1.1340504,protein_coding,True,up,Control_G2M,134
mmMYOD1_G2M,KDM5B,6.5315337,1.1319906,6.50995949951405e-11,8.408810859308804e-10,0.4984894259818731,1.1319906,protein_coding,True,up,Control_G2M,135
mmMYOD1_G2M,ZNF131,9.964409,1.1281459,2.181668158996498e-23,6.250466837280046e-22,0.6888217522658611,1.1281459,protein_coding,True,up,Control_G2M,136
mmMYOD1_G2M,ZBTB21,4.4179225,1.1187772,9.965414630848893e-06,7.487769378430302e-05,0.33534743202416917,1.1187772,protein_coding,True,up,Control_G2M,137
mmMYOD1_G2M,SCMH1,6.36247,1.1145141,1.9853456071078824e-10,2.4892112636822683e-09,0.513595166163142,1.1145141,protein_coding,True,up,Control_G2M,138
mmMYOD1_G2M,NME2,-18.454916,-1.1019815,4.7611208610268005e-76,7.975194850277291e-74,0.9214501510574018,1.1019815,protein_coding,True,down,Control_G2M,139
mmMYOD1_G2M,HMG20B,-8.838784,-1.101605,9.67656389833843e-19,2.1963265086689377e-17,0.3323262839879154,1.101605,protein_coding,True,down,Control_G2M,140
mmMYOD1_G2M,TSC22D1,6.1796794,1.0944835,6.423196158739199e-10,7.688862633848553e-09,0.513595166163142,1.0944835,protein_coding,True,up,Control_G2M,141
mmMYOD1_G2M,KMT2A,8.796905,1.0917926,1.406413773617819e-18,3.149514480919904e-17,0.6465256797583081,1.0917926,protein_coding,True,up,Control_G2M,142
mmMYOD1_G2M,TSHZ3,3.7147288,1.0888307,0.00020342167224075467,0.0012704879285909028,0.30513595166163143,1.0888307,protein_coding,True,up,Control_G2M,143
mmMYOD1_G2M,ZNF69,4.107675,1.0793419,3.996621791394841e-05,0.0002770182596705842,0.2990936555891239,1.0793419,protein_coding,True,up,Control_G2M,144
mmMYOD1_G2M,ZFP91,-11.998292,-1.0719248,3.627046729709868e-33,1.6044573262445447e-31,0.5770392749244713,1.0719248,protein_coding,True,down,Control_G2M,145
mmMYOD1_G2M,NRF1,3.9757333,1.0715992,7.016273416990706e-05,0.0004697332424068971,0.31722054380664655,1.0715992,protein_coding,True,up,Control_G2M,146
mmMYOD1_G2M,GPBP1,10.911153,1.0655296,1.0195554375869186e-27,3.623387542405788e-26,0.770392749244713,1.0655296,protein_coding,True,up,Control_G2M,147
mmMYOD1_G2M,TERF2,3.5869086,1.0474633,0.0003346215946264979,0.0020128566403125174,0.29003021148036257,1.0474633,protein_coding,True,up,Control_G2M,148
mmMYOD1_G2M,ZNF24,5.078388,1.0460386,3.806505369360678e-07,3.4416068337731703e-06,0.41389728096676737,1.0460386,protein_coding,True,up,Control_G2M,149
mmMYOD1_G2M,HDX,4.558652,1.042442,5.148296956736431e-06,4.037331752027451e-05,0.3595166163141994,1.042442,protein_coding,True,up,Control_G2M,150
mmMYOD1_G2M,ZKSCAN1,5.3004827,1.034934,1.1549689767019623e-07,1.1127204949621743e-06,0.4350453172205438,1.034934,protein_coding,True,up,Control_G2M,151
mmMYOD1_G2M,JUND,-11.011911,-1.0341195,3.3482263030215258e-28,1.2192396244886792e-26,0.5347432024169184,1.0341195,protein_coding,True,down,Control_G2M,152
mmMYOD1_G2M,MTERF1,3.607121,1.0296085,0.00030961327234647185,0.001877254604482976,0.29607250755287007,1.0296085,protein_coding,True,up,Control_G2M,153
